track_id,name,artist,album,release_date,popularity,spotify_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,mood_score
2plbrEY59IikOBgBGLjaoe,Die With A Smile,Lady Gaga,Die With A Smile,2024-08-16,100,https://open.spotify.com/track/2plbrEY59IikOBgBGLjaoe,-1.3557815778950872,-0.6430015868031503,6,-7.777,0,0.0304,0.2128493780656114,-0.14322541025663008,0.122,-0.27682054306870063,1.4760601493297905,audio_features,spotify:track:2plbrEY59IikOBgBGLjaoe,https://api.spotify.com/v1/tracks/2plbrEY59IikOBgBGLjaoe,https://api.spotify.com/v1/audio-analysis/2plbrEY59IikOBgBGLjaoe,251668,3,-0.4599110649359255
1QoyuMHNBe7lg3YW4Qtll4,St. Chroma (feat. Daniel Caesar),"Tyler, The Creator",CHROMAKOPIA,2024-10-28,79,https://open.spotify.com/track/1QoyuMHNBe7lg3YW4Qtll4,-0.9293678643124849,1.185102093055204,0,-5.058,1,0.555,0.4240675004988972,-0.14322541025663008,0.368,-1.0228992072994327,1.2048892414153718,audio_features,spotify:track:1QoyuMHNBe7lg3YW4Qtll4,https://api.spotify.com/v1/tracks/1QoyuMHNBe7lg3YW4Qtll4,https://api.spotify.com/v1/audio-analysis/1QoyuMHNBe7lg3YW4Qtll4,197020,4,0.08110144287788568
6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,Billie Eilish,HIT ME HARD AND SOFT,2024-05-17,98,https://open.spotify.com/track/6dOtVTDdiauQNBQEDOtlAB,0.3963911360988808,-1.1751550552550682,2,-10.171,1,0.0358,-0.25269260607305943,0.8977885429188224,0.117,-0.7235466568364847,-0.43504738907863416,audio_features,spotify:track:6dOtVTDdiauQNBQEDOtlAB,https://api.spotify.com/v1/tracks/6dOtVTDdiauQNBQEDOtlAB,https://api.spotify.com/v1/audio-analysis/6dOtVTDdiauQNBQEDOtlAB,210373,4,-0.9493508560457764
1YdtGoSYDvVQKoUqSDXX41,Noid,"Tyler, The Creator",CHROMAKOPIA,2024-10-28,76,https://open.spotify.com/track/1YdtGoSYDvVQKoUqSDXX41,-2.4489512799886692,0.5590391889941241,1,-6.004,1,0.299,1.1396227724157433,-0.14084546059394276,0.494,-0.8156551339020073,-1.2522747827933196,audio_features,spotify:track:1YdtGoSYDvVQKoUqSDXX41,https://api.spotify.com/v1/tracks/1YdtGoSYDvVQKoUqSDXX41,https://api.spotify.com/v1/audio-analysis/1YdtGoSYDvVQKoUqSDXX41,284364,4,-0.1283079724539416
0VaeksJaXy5R1nvcTMh3Xk,"Darling, I (feat. Teezo Touchdown)","Tyler, The Creator",CHROMAKOPIA,2024-10-28,77,https://open.spotify.com/track/0VaeksJaXy5R1nvcTMh3Xk,-2.503222116262819,0.7719005763748908,3,-3.19,0,0.102,0.43699922228052696,-0.14322541025663008,0.434,-1.078164293538746,-0.7021790442085843,audio_features,spotify:track:0VaeksJaXy5R1nvcTMh3Xk,https://api.spotify.com/v1/tracks/0VaeksJaXy5R1nvcTMh3Xk,https://api.spotify.com/v1/audio-analysis/0VaeksJaXy5R1nvcTMh3Xk,253834,4,-0.15313185858192763
5RePVWy39tLpHH0WwXgBsK,Rah Tah Tah,"Tyler, The Creator",CHROMAKOPIA,2024-10-28,78,https://open.spotify.com/track/5RePVWy39tLpHH0WwXgBsK,-0.27036485241209796,1.1475383188115393,1,-4.099,1,0.31,-1.1023498328654058,-0.14322541025663008,0.381,-0.3735344439874993,-1.2436553058693207,audio_features,spotify:track:5RePVWy39tLpHH0WwXgBsK,https://api.spotify.com/v1/tracks/5RePVWy39tLpHH0WwXgBsK,https://api.spotify.com/v1/audio-analysis/5RePVWy39tLpHH0WwXgBsK,165413,4,0.38700193741202005
7tI8dRuH2Yc6RuoTjxo4dU,Who,Jimin,MUSE,2024-07-19,92,https://open.spotify.com/track/7tI8dRuH2Yc6RuoTjxo4dU,-0.2781178290226908,0.38374157585702146,0,-3.743,0,0.032,-1.1023498328654058,-0.14322541025663008,0.193,1.1186228844739643,-0.03631543564043587,audio_features,spotify:track:7tI8dRuH2Yc6RuoTjxo4dU,https://api.spotify.com/v1/tracks/7tI8dRuH2Yc6RuoTjxo4dU,https://api.spotify.com/v1/audio-analysis/7tI8dRuH2Yc6RuoTjxo4dU,170888,4,0.7511822301654929
1cOboCuWYI2osTOfolMRS6,Tu Boda,Oscar Maydon,Tu Boda,2024-09-26,91,https://open.spotify.com/track/1cOboCuWYI2osTOfolMRS6,-0.014516624262536873,-0.27362447340711266,6,-6.968,1,0.0784,1.0232372763810755,-0.14299255187236715,0.0787,-0.5715676696783728,-0.15843070285658473,audio_features,spotify:track:1cOboCuWYI2osTOfolMRS6,https://api.spotify.com/v1/tracks/1cOboCuWYI2osTOfolMRS6,https://api.spotify.com/v1/audio-analysis/1cOboCuWYI2osTOfolMRS6,225881,3,-0.4225960715427427
3tFed7YsjGnIfxeLEQwx3R,"Sticky (feat. GloRilla, Sexyy Red & Lil Wayne)","Tyler, The Creator",CHROMAKOPIA,2024-10-28,75,https://open.spotify.com/track/3tFed7YsjGnIfxeLEQwx3R,-1.4798292036645717,0.7343368021312267,1,-3.986,1,0.461,0.11370617773978325,-0.14322541025663008,0.444,0.31727913400391916,-1.332627061398629,audio_features,spotify:track:3tFed7YsjGnIfxeLEQwx3R,https://api.spotify.com/v1/tracks/3tFed7YsjGnIfxeLEQwx3R,https://api.spotify.com/v1/audio-analysis/3tFed7YsjGnIfxeLEQwx3R,255916,4,0.5258079680675729
5G2f63n7IPVPPjfNIGih7Q,Taste,Sabrina Carpenter,Short n' Sweet,2024-08-23,94,https://open.spotify.com/track/5G2f63n7IPVPPjfNIGih7Q,-0.16957615647439175,1.3290965609892527,3,-4.086,1,0.064,-0.6794394248668411,-0.14322541025663008,0.297,0.5797882936406579,-0.14703423964326423,audio_features,spotify:track:5G2f63n7IPVPPjfNIGih7Q,https://api.spotify.com/v1/tracks/5G2f63n7IPVPPjfNIGih7Q,https://api.spotify.com/v1/audio-analysis/5G2f63n7IPVPPjfNIGih7Q,157280,4,0.9544424273149552
2HRqTpkrJO5ggZyyK6NPWz,Espresso,Sabrina Carpenter,Short n' Sweet,2024-08-23,88,https://open.spotify.com/track/2HRqTpkrJO5ggZyyK6NPWz,0.024248258790427062,0.5089541566692376,0,-5.282,1,0.0293,-0.5501222070505436,-0.14313363665812645,0.205,0.5199177835480683,-0.47165311743787536,audio_features,spotify:track:2HRqTpkrJO5ggZyyK6NPWz,https://api.spotify.com/v1/tracks/2HRqTpkrJO5ggZyyK6NPWz,https://api.spotify.com/v1/audio-analysis/2HRqTpkrJO5ggZyyK6NPWz,175459,4,0.5144359701086529
2262bWmqomIaJXwCRHr13j,Sailor Song,Gigi Perez,Sailor Song,2024-07-26,91,https://open.spotify.com/track/2262bWmqomIaJXwCRHr13j,-1.5651119463810925,-1.7636541850724838,11,-10.432,1,0.0254,1.82500402684212,-0.1420748158873309,0.193,-1.4834415926270448,-0.7971375494005863,audio_features,spotify:track:2262bWmqomIaJXwCRHr13j,https://api.spotify.com/v1/tracks/2262bWmqomIaJXwCRHr13j,https://api.spotify.com/v1/audio-analysis/2262bWmqomIaJXwCRHr13j,211979,4,-1.6235478888497643
2aYHxnMF2umAavtgBvmkY1,Thought I Was Dead (feat. ScHoolboy Q & Santigold),"Tyler, The Creator",CHROMAKOPIA,2024-10-28,74,https://open.spotify.com/track/2aYHxnMF2umAavtgBvmkY1,0.5747095981425149,1.028586367039934,10,-3.382,0,0.275,0.4456203701349468,-0.14322541025663008,0.673,0.20674896152529215,0.4590700665689606,audio_features,spotify:track:2aYHxnMF2umAavtgBvmkY1,https://api.spotify.com/v1/tracks/2aYHxnMF2umAavtgBvmkY1,https://api.spotify.com/v1/audio-analysis/2aYHxnMF2umAavtgBvmkY1,207273,4,0.6176676642826131
